Investor,Update,Ticker,Action,Purchased Price,Current Price
Christopher Davis - Davis Advisors , 13 Aug 2024 ,COP ,Buy ,114.38,103.26
Christopher Davis - Davis Advisors , 13 Aug 2024 ,RKT ,Reduce 0.52%,13.70,16.32
Christopher Davis - Davis Advisors , 13 Aug 2024 ,NTB ,Reduce 0.48%,35.12,37.70
Christopher Davis - Davis Advisors , 13 Aug 2024 ,JCI ,Add 0.67%,66.47,77.73
Christopher Davis - Davis Advisors , 13 Aug 2024 ,WCC ,Add 1.48%,158.52,179.44
Christopher Davis - Davis Advisors , 13 Aug 2024 ,PLD ,Add 30.69%,112.31,117.81
Christopher Davis - Davis Advisors , 13 Aug 2024 ,FWONA ,Reduce 2.98%,64.23,74.45
Christopher Davis - Davis Advisors , 13 Aug 2024 ,SCHW ,Reduce 0.73%,73.69,72.04
Christopher Davis - Davis Advisors , 13 Aug 2024 ,CVS ,Add 111.17%,59.06,57.36
Christopher Davis - Davis Advisors , 13 Aug 2024 ,ORCL ,Reduce 2.25%,141.20,172.42
Christopher Davis - Davis Advisors , 13 Aug 2024 ,SAP ,Reduce 15.59%,201.71,240.28
Christopher Davis - Davis Advisors , 13 Aug 2024 ,ARE ,Reduce 0.05%,116.97,112.72
Christopher Davis - Davis Advisors , 13 Aug 2024 ,CUZ ,Reduce 0.05%,22.83,31.14
Christopher Davis - Davis Advisors , 13 Aug 2024 ,DLR ,Reduce 0.06%,152.05,183.31
Christopher Davis - Davis Advisors , 13 Aug 2024 ,EG ,Reduce 0.78%,381.03,381.44
Christopher Davis - Davis Advisors , 13 Aug 2024 ,NOAH ,Add 121.70%,9.65,13.05
Christopher Davis - Davis Advisors , 13 Aug 2024 ,PSA ,Add 5.62%,287.65,336.61
Christopher Davis - Davis Advisors , 13 Aug 2024 ,AMT ,Add 14.08%,194.37,222.22
Christopher Davis - Davis Advisors , 13 Aug 2024 ,VTR ,Reduce 0.09%,50.81,64.74
Christopher Davis - Davis Advisors , 13 Aug 2024 ,AVB ,Reduce 12.63%,206.89,228.80
Christopher Davis - Davis Advisors , 13 Aug 2024 ,BABA ,Reduce 6.74%,72.00,99.93
Christopher Davis - Davis Advisors , 13 Aug 2024 ,BRX ,Reduce 18.13%,22.81,27.73
Christopher Davis - Davis Advisors , 13 Aug 2024 ,EQIX ,Reduce 0.06%,756.58,912.62
Christopher Davis - Davis Advisors , 13 Aug 2024 ,ESS ,Reduce 0.09%,272.20,299.67
Christopher Davis - Davis Advisors , 13 Aug 2024 ,MBC ,Reduce 4.33%,14.68,18.51
Christopher Davis - Davis Advisors , 13 Aug 2024 ,SPG ,Reduce 20.88%,151.80,172.52
Christopher Davis - Davis Advisors , 13 Aug 2024 ,WELL ,Reduce 25.75%,103.66,130.57
Christopher Davis - Davis Advisors , 13 Aug 2024 ,YOU ,Add 0.15%,18.71,36.11
Christopher Davis - Davis Advisors , 13 Aug 2024 ,AMH ,Reduce 9.45%,37.16,38.24
Christopher Davis - Davis Advisors , 13 Aug 2024 ,BXP ,Reduce 0.05%,61.56,87.39
Christopher Davis - Davis Advisors , 13 Aug 2024 ,EXR ,Add 54.20%,155.40,167.46
Christopher Davis - Davis Advisors , 13 Aug 2024 ,REXR , ,44.59,44.25
Christopher Davis - Davis Advisors , 13 Aug 2024 ,SHO ,Reduce 0.11%,10.46,10.32
Christopher Davis - Davis Advisors , 13 Aug 2024 ,TRNO ,Reduce 0.09%,59.18,61.90
Christopher Davis - Davis Advisors , 13 Aug 2024 ,UDR ,Reduce 0.07%,40.72,44.10
Christopher Davis - Davis Advisors , 13 Aug 2024 ,CPT ,Reduce 0.07%,109.12,118.70
Christopher Davis - Davis Advisors , 13 Aug 2024 ,EQR ,Reduce 26.26%,68.66,75.01
Christopher Davis - Davis Advisors , 13 Aug 2024 ,FRT ,Reduce 0.07%,100.96,113.24
Christopher Davis - Davis Advisors , 13 Aug 2024 ,MTB , ,151.37,197.23
Christopher Davis - Davis Advisors , 13 Aug 2024 ,REG ,Reduce 0.12%,62.20,71.75
Christopher Davis - Davis Advisors , 13 Aug 2024 ,ROIC ,Reduce 11.42%,12.43,15.66
Christopher Davis - Davis Advisors , 13 Aug 2024 ,CHCT ,Reduce 0.07%,22.82,17.73
Christopher Davis - Davis Advisors , 13 Aug 2024 ,DOC ,Reduce 0.11%,19.33,22.59
Christopher Davis - Davis Advisors , 13 Aug 2024 ,HOLI,Reduce 66.27%,21.64,26.43
Christopher Davis - Davis Advisors , 13 Aug 2024 ,HPP ,Add 77.99%,4.81,4.33
Christopher Davis - Davis Advisors , 13 Aug 2024 ,TFC , ,38.85,43.29
Christopher Davis - Davis Advisors , 13 Aug 2024 ,BIDU ,Reduce 1.05%,86.48,93.13
Christopher Davis - Davis Advisors , 13 Aug 2024 ,CCI ,Reduce 0.10%,97.71,109.05
Christopher Davis - Davis Advisors , 13 Aug 2024 ,IVE ,Buy ,182.00,197.31
Christopher Davis - Davis Advisors , 13 Aug 2024 ,MAA ,Buy ,141.11,153.79
Christopher Davis - Davis Advisors , 13 Aug 2024 ,STT , ,74.00,92.98
Christopher Davis - Davis Advisors , 13 Aug 2024 ,SUI ,Reduce 45.28%,120.32,131.95
Christopher Davis - Davis Advisors , 13 Aug 2024 ,VICI ,Reduce 0.09%,28.64,32.36
Christopher Davis - Davis Advisors , 13 Aug 2024 ,DEI ,Reduce 50.46%,13.31,18.12
Christopher Davis - Davis Advisors , 13 Aug 2024 ,LRCX , ,106.52,75.45
Christopher Davis - Davis Advisors , 13 Aug 2024 ,CCK ,Buy ,74.45,95.08
Christopher Davis - Davis Advisors , 13 Aug 2024 ,RH , ,244.64,324.32
Christopher Davis - Davis Advisors , 13 Aug 2024 ,SKX , ,69.16,61.86
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,BRK.A ,Reduce 0.84%,612240.78,688354.00
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,GOOG ,Reduce 12.05%,183.42,168.34
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,MA ,Reduce 2.09%,441.16,508.21
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,NSRGY ,Add 0.12%,102.45,104.60
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,CFRHF ,Add 0.71%,156.08,144.51
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,HKHHF ,Add 2.01%,78.93,74.00
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,BRK.B ,Reduce 5.07%,406.80,458.49
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,PM ,Reduce 1.53%,101.33,130.50
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,NFLX ,Reduce 10.53%,674.88,749.12
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,PDRDF ,Add 9.32%,135.79,143.85
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,MLM ,Reduce 2.97%,541.80,578.27
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,ASHTF ,Reduce 1.34%,66.77,70.86
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,JPM ,Reduce 12.72%,202.26,225.50
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,UBER ,Add 10.44%,72.68,77.69
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,CMCSA ,Reduce 0.95%,39.16,41.84
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,BF.A ,Reduce 1.27%,44.13,47.50
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,DASH ,Buy ,108.78,153.37
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,V ,Reduce 4.37%,262.47,284.19
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,BF.B ,Reduce 1.45%,43.19,48.35
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,WFC ,Reduce 29.09%,59.39,65.61
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,BUDFF ,Reduce 6.51%,58.00,62.35
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,XOM ,Add 0.22%,115.12,118.90
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,MKL ,Reduce 1.84%,1575.63,1564.00
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,MO ,Reduce 8.84%,45.55,50.25
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,CR ,Reduce 3.10%,144.98,152.39
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,VMC ,Reduce 12.99%,248.68,258.50
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,DVDCF ,Add 5.53%,9.46,8.82
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,PG ,Reduce 0.99%,164.91,169.30
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,UNP ,Add 3.94%,226.27,231.98
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,COST , ,850.10,890.96
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,AXP ,Reduce 11.16%,231.54,271.47
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,DOV ,Reduce 5.15%,180.44,192.46
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,GOOGL ,Reduce 7.18%,182.16,166.72
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,NSRGF , ,102.08,104.76
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,CABJF ,Reduce 0.57%,120.09,114.55
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,HINKF , ,96.77,90.17
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,LRLCF ,Reduce 13.29%,439.48,425.68
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,MKC ,Reduce 0.29%,70.94,78.33
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,AAPL ,Reduce 14.74%,210.62,233.40
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,ABBV , ,171.54,189.68
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,COCXF , ,115526.32,111838.71
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,FULT ,Reduce 1.72%,16.98,18.17
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,HRL ,Reduce 5.13%,30.49,30.94
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,MSFT ,Reduce 2.93%,446.88,426.59
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,PEP ,Reduce 0.62%,164.89,169.84
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,SWZ ,Add 1.61%,8.07,8.46
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,ABT ,Reduce 0.86%,103.91,114.07
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,CFRUY ,Add 0.44%,15.60,14.53
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,CVX ,Add 0.32%,156.53,150.54
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,DD ,Add 0.47%,80.49,83.91
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,DOW ,Add 1.25%,53.05,50.11
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,FMX ,Reduce 21.34%,107.74,98.38
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,HKHHY ,Add 13.76%,39.45,38.10
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,KO ,Reduce 6.42%,63.65,66.67
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,LAMR ,Reduce 9.13%,119.50,134.84
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,ORCL , ,141.29,172.42
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,OUT ,Reduce 16.46%,14.30,18.46
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,PNC ,Reduce 3.70%,155.49,189.83
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,PRNDY ,Add 11.20%,27.15,27.60
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,WMT , ,67.73,82.75
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,ASHTY , ,267.36,281.60
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,BP ,Add 0.77%,36.07,31.05
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,CIR.MI , ,0.64,
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,CSL ,Buy ,406.00,421.05
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,CTVA ,Add 0.31%,53.87,61.13
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,DGEAF , ,31.47,32.10
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,DIS , ,99.36,96.20
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,DVCMY , ,9.45,8.80
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,HEINY ,Add 3.85%,48.33,45.73
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,LTGIF , ,0.17,
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,MCD ,Reduce 38.04%,254.80,296.79
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,MDLZ , ,65.45,69.54
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,MRK ,Reduce 1.91%,123.91,104.23
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,PHJMF , ,0.04,0.04
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,RBGPF , ,54.21,59.19
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,TFC ,Add 0.78%,38.88,43.29
Thomas Russo - Gardner Russo & Quinn , 13 Aug 2024 ,UNM , ,51.11,61.85
