Investor,Update,Ticker,Action,Purchased Price,Current Price
Torray Funds , 20 Jul 2023 ,GMAB ,Reduce 1.82%,38.01,39.58
Torray Funds , 20 Jul 2023 ,LZAGY ,Add 0.67%,59.69,57.16
Torray Funds , 20 Jul 2023 ,VEEV ,Add 3.09%,197.73,199.00
Torray Funds , 20 Jul 2023 ,AMGN ,Add 32.03%,222.04,230.45
Torray Funds , 20 Jul 2023 ,CCI ,Add 38.10%,113.93,106.97
Torray Funds , 20 Jul 2023 ,LYB , ,91.81,96.38
Torray Funds , 20 Jul 2023 ,DLR ,Add 1.15%,113.87,123.47
Torray Funds , 20 Jul 2023 ,BX ,Add 0.24%,92.96,102.93
Torray Funds , 20 Jul 2023 ,ABBV ,Add 0.14%,134.71,149.38
Torray Funds , 20 Jul 2023 ,ENB ,Add 0.63%,37.15,36.16
Torray Funds , 20 Jul 2023 ,LMT ,Add 0.11%,460.34,448.57
Torray Funds , 20 Jul 2023 ,GILD ,Add 0.87%,77.06,75.67
Torray Funds , 20 Jul 2023 ,MTN ,Add 1.64%,251.80,232.35
Torray Funds , 20 Jul 2023 ,CSCO ,Add 13.43%,51.75,52.63
Torray Funds , 20 Jul 2023 ,UNP ,Add 0.98%,204.58,230.53
Torray Funds , 20 Jul 2023 ,PAYX ,Add 1.50%,111.86,124.45
Torray Funds , 20 Jul 2023 ,LNTH ,Add 0.45%,83.93,81.85
Torray Funds , 20 Jul 2023 ,ANSS ,Add 0.60%,330.30,325.43
Torray Funds , 20 Jul 2023 ,DT ,Add 0.59%,51.47,47.87
Torray Funds , 20 Jul 2023 ,MPWR ,Add 0.62%,540.17,529.03
Torray Funds , 20 Jul 2023 ,RYAN ,Add 0.75%,44.89,44.13
Torray Funds , 20 Jul 2023 ,VRRM ,Add 0.65%,19.72,20.84
Torray Funds , 20 Jul 2023 ,ICFI ,Add 0.61%,124.42,121.97
Torray Funds , 20 Jul 2023 ,RBC ,Add 0.73%,217.42,219.93
Torray Funds , 20 Jul 2023 ,TW ,Add 0.69%,68.49,81.00
Torray Funds , 20 Jul 2023 ,BPMC ,Add 0.58%,63.18,54.32
Torray Funds , 20 Jul 2023 ,ENTG ,Add 0.60%,110.84,103.54
Torray Funds , 20 Jul 2023 ,JKHY ,Add 0.78%,167.28,169.91
Torray Funds , 20 Jul 2023 ,MTD ,Add 0.74%,1311.32,1292.11
Torray Funds , 20 Jul 2023 ,SBAC ,Add 1.08%,231.76,228.98
Torray Funds , 20 Jul 2023 ,BND , ,72.70,71.53
Torray Funds , 20 Jul 2023 ,CHD ,Add 10.03%,100.23,96.83
Torray Funds , 20 Jul 2023 ,QLYS ,Add 0.80%,129.15,135.57
Torray Funds , 20 Jul 2023 ,RCKT ,Add 0.62%,19.86,17.87
Torray Funds , 20 Jul 2023 ,SPNS ,Add 0.73%,26.60,29.28
Torray Funds , 20 Jul 2023 ,AZPN ,Add 0.80%,167.61,198.15
Torray Funds , 20 Jul 2023 ,NTRA ,Add 0.81%,48.64,44.00
Torray Funds , 20 Jul 2023 ,BMRN ,Add 0.96%,86.70,88.56
Torray Funds , 20 Jul 2023 ,HALO ,Add 0.99%,36.06,42.88
Torray Funds , 20 Jul 2023 ,ZBRA ,Add 1.05%,295.95,241.21
Torray Funds , 20 Jul 2023 ,GOOG ,Add 15.75%,120.95,128.72
Torray Funds , 20 Jul 2023 ,VICR ,Add 45.47%,54.00,78.38
Torray Funds , 20 Jul 2023 ,SBUX , ,99.15,102.26
Torray Funds , 20 Jul 2023 ,IWF , ,275.07,278.34
Torray Funds , 20 Jul 2023 ,COST , ,537.76,552.62
Torray Funds , 20 Jul 2023 ,URI , ,445.45,468.57
Torray Funds , 20 Jul 2023 ,ABT , ,108.87,108.62
Torray Funds , 20 Jul 2023 ,MA ,Buy ,393.15,390.52
Dodge & Cox , 19 Jul 2023 ,OXY ,Reduce 0.46%,58.80,61.55
Dodge & Cox , 19 Jul 2023 ,WFC ,Add 0.36%,42.68,45.12
Dodge & Cox , 19 Jul 2023 ,SNY ,Reduce 1.28%,53.90,51.52
Dodge & Cox , 19 Jul 2023 ,SCHW ,Add 0.37%,56.68,65.52
Dodge & Cox , 19 Jul 2023 ,FI ,Add 0.36%,126.15,124.58
Dodge & Cox , 19 Jul 2023 ,GOOG ,Reduce 7.55%,120.97,128.72
Dodge & Cox , 19 Jul 2023 ,COF ,Reduce 0.46%,109.37,113.35
Dodge & Cox , 19 Jul 2023 ,MSFT ,Reduce 3.30%,340.54,327.89
Dodge & Cox , 19 Jul 2023 ,FDX ,Reduce 10.71%,247.90,265.49
Dodge & Cox , 19 Jul 2023 ,VMW ,Reduce 1.73%,143.69,157.88
Dodge & Cox , 19 Jul 2023 ,CI ,Add 4.54%,280.60,300.06
Dodge & Cox , 19 Jul 2023 ,RTX ,Reduce 0.87%,97.96,85.56
Dodge & Cox , 19 Jul 2023 ,JCI ,Reduce 1.25%,68.14,63.79
Dodge & Cox , 19 Jul 2023 ,MET ,Add 0.54%,56.53,62.83
Dodge & Cox , 19 Jul 2023 ,CHTR ,Reduce 0.85%,367.37,419.40
Dodge & Cox , 19 Jul 2023 ,CMCSA ,Reduce 0.38%,41.55,45.12
Dodge & Cox , 19 Jul 2023 ,GILD ,Reduce 1.01%,77.07,75.67
Dodge & Cox , 19 Jul 2023 ,GE ,Reduce 26.66%,109.85,112.10
Dodge & Cox , 19 Jul 2023 ,GSK ,Add 0.37%,35.64,34.67
Dodge & Cox , 19 Jul 2023 ,BK ,Add 0.36%,44.52,45.26
Dodge & Cox , 19 Jul 2023 ,CSCO ,Add 0.35%,51.74,52.63
Dodge & Cox , 19 Jul 2023 ,AMZN ,Add 0.36%,130.36,128.45
Dodge & Cox , 19 Jul 2023 ,MCHP ,Reduce 1.16%,89.59,90.25
Dodge & Cox , 19 Jul 2023 ,GS ,Reduce 1.41%,322.54,351.32
Dodge & Cox , 19 Jul 2023 ,NVS ,Reduce 20.71%,100.91,102.79
Dodge & Cox , 19 Jul 2023 ,GOOGL ,Reduce 1.34%,119.70,128.41
Dodge & Cox , 19 Jul 2023 ,STT ,Add 0.36%,73.18,72.77
Dodge & Cox , 19 Jul 2023 ,TEL ,Reduce 0.19%,140.16,141.62
Dodge & Cox , 19 Jul 2023 ,REGN ,Add 0.36%,718.54,732.41
Dodge & Cox , 19 Jul 2023 ,BKNG ,Reduce 1.24%,2700.33,2887.55
Dodge & Cox , 19 Jul 2023 ,UNH ,Reduce 0.55%,480.64,505.32
Dodge & Cox , 19 Jul 2023 ,TMUS ,Add 0.36%,138.90,135.87
Dodge & Cox , 19 Jul 2023 ,BUD ,Add 0.35%,56.72,56.19
Dodge & Cox , 19 Jul 2023 ,FIS ,Add 0.36%,54.70,59.68
Dodge & Cox , 19 Jul 2023 ,COP ,Reduce 1.96%,103.61,115.61
Dodge & Cox , 19 Jul 2023 ,LYB ,Add 0.36%,91.83,96.38
Dodge & Cox , 19 Jul 2023 ,BKR ,Add 32.37%,31.61,35.53
Dodge & Cox , 19 Jul 2023 ,HMC ,Add 0.35%,30.31,31.48
Dodge & Cox , 19 Jul 2023 ,FOXA ,Add 0.37%,34.00,33.35
Dodge & Cox , 19 Jul 2023 ,CTSH ,Add 0.36%,65.28,65.48
Dodge & Cox , 19 Jul 2023 ,WMB ,Add 0.36%,32.63,33.71
Dodge & Cox , 19 Jul 2023 ,GEHC ,Add 8.15%,81.24,76.53
Dodge & Cox , 19 Jul 2023 ,HPQ ,Reduce 25.49%,30.71,32.54
Dodge & Cox , 19 Jul 2023 ,META ,Reduce 36.08%,286.98,314.51
Dodge & Cox , 19 Jul 2023 ,RHHBY ,Add 100.27%,38.20,38.30
Dodge & Cox , 19 Jul 2023 ,JNPR ,Add 0.36%,31.33,28.29
Dodge & Cox , 19 Jul 2023 ,TAP ,Reduce 34.13%,65.84,67.25
Dodge & Cox , 19 Jul 2023 ,BAC ,Reduce 1.96%,28.69,31.19
Dodge & Cox , 19 Jul 2023 ,BMRN ,Add 0.36%,86.68,88.56
Dodge & Cox , 19 Jul 2023 ,CVS ,Add 20.80%,69.13,76.57
Dodge & Cox , 19 Jul 2023 ,INCY ,Add 0.36%,62.25,65.65
Dodge & Cox , 19 Jul 2023 ,UBS ,Add 0.36%,20.27,21.41
Dodge & Cox , 19 Jul 2023 ,BMY ,Add 0.36%,63.95,61.81
Dodge & Cox , 19 Jul 2023 ,HPE ,Reduce 3.54%,16.80,17.28
Dodge & Cox , 19 Jul 2023 ,HLNCF ,Add 0.42%,8.38,4.20
Dodge & Cox , 19 Jul 2023 ,DELL ,Reduce 10.69%,54.11,52.89
Dodge & Cox , 19 Jul 2023 ,COHR ,Add 0.32%,50.98,46.14
Dodge & Cox , 19 Jul 2023 ,NSC ,Buy ,226.76,230.39
Dodge & Cox , 19 Jul 2023 ,ELAN ,Add 0.36%,10.06,11.78
Dodge & Cox , 19 Jul 2023 ,ZBH ,Add 0.36%,145.60,128.40
Dodge & Cox , 19 Jul 2023 ,D ,Add 5.35%,51.79,52.42
Dodge & Cox , 19 Jul 2023 ,CARR ,Add 0.38%,49.71,58.97
Dodge & Cox , 19 Jul 2023 ,TFC ,Add 22.28%,30.35,32.33
Dodge & Cox , 19 Jul 2023 ,CE ,Reduce 0.54%,115.80,123.64
Dodge & Cox , 19 Jul 2023 ,AEG ,Add 0.31%,5.07,5.24
Dodge & Cox , 19 Jul 2023 ,ALNY ,Reduce 1.44%,189.94,187.06
Dodge & Cox , 19 Jul 2023 ,MDT ,Add 0.38%,88.10,85.56
Dodge & Cox , 19 Jul 2023 ,OTIS ,Add 0.36%,89.01,89.44
Dodge & Cox , 19 Jul 2023 ,OXY.WS ,Add 0.43%,37.32,
Dodge & Cox , 19 Jul 2023 ,BHF ,Add 0.40%,47.35,51.98
Dodge & Cox , 19 Jul 2023 ,FOX ,Add 0.33%,31.89,31.29
Dodge & Cox , 19 Jul 2023 ,GPS ,Add 0.37%,8.93,10.39
Dodge & Cox , 19 Jul 2023 ,DISH ,Add 0.33%,6.59,7.41
Dodge & Cox , 19 Jul 2023 ,NWSA ,Add 0.36%,19.50,19.66
Dodge & Cox , 19 Jul 2023 ,LNC ,Add 0.39%,25.76,27.88
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,MSFT ,Reduce 4.63%,340.54,327.89
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,JPM ,Add 0.07%,145.44,155.54
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,CMCSA ,Add 0.16%,41.55,45.12
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,AAPL ,Reduce 1.67%,193.97,192.73
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,CSCO ,Add 0.54%,51.74,52.63
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,QCOM ,Add 2.46%,119.04,129.47
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,BK ,Add 1.65%,44.52,45.26
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,GILD ,Reduce 6.79%,77.07,75.67
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,MS ,Add 2.80%,85.40,89.28
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,ABBV ,Add 1.88%,134.73,149.38
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,PNC ,Add 6.94%,125.95,134.38
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,CVS ,Add 2.09%,69.13,76.57
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,GOOG ,Reduce 0.76%,120.97,128.72
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,USB ,Reduce 0.21%,33.04,38.48
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,AMZN ,Add 1.05%,130.36,128.45
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,APD ,Add 5.33%,299.53,299.23
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,META ,Reduce 0.30%,286.99,314.51
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,TEL ,Reduce 0.52%,140.16,141.62
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,FDX ,Reduce 1.81%,247.91,265.49
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,BKNG ,Reduce 2.30%,2700.37,2887.55
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,MDT ,Add 1.79%,88.10,85.56
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,GS ,Add 0.65%,322.54,351.32
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,HD ,Add 17.27%,310.64,328.51
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,PYPL ,Add 5.48%,66.73,73.39
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,UNP ,Add 13.99%,204.62,230.53
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,AEP ,Add 4.29%,84.20,84.57
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,MTB ,Add 0.39%,123.76,138.35
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,TMO ,Add 0.12%,521.74,554.05
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,TXN ,Add 10.34%,180.01,172.52
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,AMGN ,Add 4.47%,222.01,230.45
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,WFC ,Add 0.26%,42.68,45.12
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,SBUX ,Reduce 5.98%,99.06,102.26
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,BDX ,Reduce 4.38%,264.02,276.79
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,FI ,Reduce 1.93%,126.15,124.58
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,TSN ,Add 7.56%,51.04,55.41
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,ZBH ,Reduce 26.75%,145.60,128.40
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,GD ,Add 63.98%,215.16,226.33
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,UL ,Add 1.93%,52.13,52.97
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,LHX ,Add 48.51%,195.76,186.40
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,PARA ,Reduce 2.71%,15.91,15.56
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,VOO ,Add 14.40%,407.31,413.56
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,EBAY ,Reduce 0.06%,44.69,43.80
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,VEA ,Add 19.15%,46.18,46.21
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,VYM ,Add 10.55%,106.07,109.38
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,PFE ,Buy ,36.68,35.35
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,IWF ,Add 11.62%,275.22,278.34
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,UNH ,Buy ,480.59,505.32
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,MDY ,Reduce 0.11%,478.86,491.63
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,VTI ,Buy ,220.30,224.63
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,IWM ,Add 0.91%,187.28,195.24
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,IWR ,Add 28.17%,73.05,74.71
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,VWO ,Add 12.54%,40.67,41.56
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,EFA ,Add 0.05%,72.50,72.21
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,BRK.B ,Reduce 0.37%,340.91,351.87
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,IJR ,Add 24.25%,99.66,103.81
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,IVV ,Add 0.54%,445.68,452.75
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,TCHP ,Add 36.60%,27.88,28.16
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,VUG ,Add 0.03%,282.87,285.59
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,QQQ , ,369.29,374.60
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,VXF ,Buy ,148.82,153.51
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,TSLA ,Add 3.40%,261.71,254.20
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,GLD , ,178.35,179.63
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,AXP , ,174.10,166.82
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,JNJ ,Add 0.03%,165.50,169.93
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,VIG , ,162.52,164.98
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,DCGO , ,9.37,8.60
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,SDY , ,122.54,125.98
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,XOM ,Add 22.89%,107.21,105.40
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,AFL , ,69.83,76.21
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,DHR , ,240.16,258.51
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,MRK ,Reduce 4.47%,115.47,105.76
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,PG ,Add 22.81%,151.86,156.79
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,BMY ,Reduce 0.37%,63.97,61.81
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,IWD ,Add 56.21%,157.87,161.46
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,MCD ,Add 72.88%,298.64,289.67
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,SPYX ,Add 1.97%,36.17,36.67
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,BA ,Reduce 4.66%,210.94,231.46
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,COF ,Reduce 56.15%,109.36,113.35
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,COST , ,537.77,552.62
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,ESGD ,Add 1.01%,73.02,72.52
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,GOOGL ,Reduce 6.68%,119.74,128.41
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,IEMG ,Add 2.13%,49.34,50.40
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,LBAI , ,13.41,14.88
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,WMT ,Reduce 5.51%,157.43,159.09
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,XLK , ,173.82,174.32
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,ACN ,Reduce 5.12%,307.98,317.83
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,BAC ,Add 0.01%,28.65,31.19
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,CL ,Buy ,76.98,77.52
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,INTU , ,457.78,498.35
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,NKE , ,110.33,107.66
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,NVDA ,Buy ,422.34,442.90
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,V ,Reduce 1.90%,237.27,237.92
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,VB ,Add 0.09%,198.70,205.17
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,CGEN , ,1.14,1.15
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,MRKR ,Add 60.00%,3.10,5.86
David Katz - Matrix Asset Advisors , 18 Jul 2023 ,SKYX , ,2.67,2.06
Hillman Value Fund , 18 Jul 2023 ,LRCX , ,642.86,686.27
Hillman Value Fund , 18 Jul 2023 ,MSFT , ,340.53,327.89
Hillman Value Fund , 18 Jul 2023 ,META , ,286.98,314.51
Hillman Value Fund , 18 Jul 2023 ,AMZN , ,130.36,128.45
Hillman Value Fund , 18 Jul 2023 ,ADBE , ,488.97,530.98
Hillman Value Fund , 18 Jul 2023 ,TSM , ,100.92,95.81
Hillman Value Fund , 18 Jul 2023 ,GOOGL , ,119.70,128.41
Hillman Value Fund , 18 Jul 2023 ,ZBH , ,145.60,128.40
Hillman Value Fund , 18 Jul 2023 ,BDX , ,264.00,276.79
Hillman Value Fund , 18 Jul 2023 ,WBD ,Add 38.76%,12.54,12.51
Hillman Value Fund , 18 Jul 2023 ,WFC , ,42.68,45.12
Hillman Value Fund , 18 Jul 2023 ,WU ,Add 29.34%,11.73,11.97
Hillman Value Fund , 18 Jul 2023 ,GSK , ,35.64,34.67
Hillman Value Fund , 18 Jul 2023 ,ASML , ,724.79,683.52
Hillman Value Fund , 18 Jul 2023 ,CMP ,Add 21.62%,34.00,38.48
Hillman Value Fund , 18 Jul 2023 ,EPD , ,26.35,26.57
Hillman Value Fund , 18 Jul 2023 ,BUD , ,56.72,56.19
Hillman Value Fund , 18 Jul 2023 ,EMR , ,90.39,95.10
Hillman Value Fund , 18 Jul 2023 ,IFF ,Buy ,79.59,82.49
Hillman Value Fund , 18 Jul 2023 ,JWN ,Add 17.92%,20.47,23.19
Hillman Value Fund , 18 Jul 2023 ,SPG , ,115.48,124.10
Hillman Value Fund , 18 Jul 2023 ,VZ ,Add 22.40%,37.19,33.32
Hillman Value Fund , 18 Jul 2023 ,INTC , ,33.44,34.38
Hillman Value Fund , 18 Jul 2023 ,TROW , ,112.02,118.66
Hillman Value Fund , 18 Jul 2023 ,CRM ,Reduce 32.45%,211.27,220.54
Hillman Value Fund , 18 Jul 2023 ,DD , ,71.43,76.38
Hillman Value Fund , 18 Jul 2023 ,KHC , ,35.50,36.34
Hillman Value Fund , 18 Jul 2023 ,DIS , ,89.28,86.34
Hillman Value Fund , 18 Jul 2023 ,BA , ,211.15,231.46
Hillman Value Fund , 18 Jul 2023 ,K , ,67.40,66.72
Hillman Value Fund , 18 Jul 2023 ,BIIB , ,284.87,271.69
Hillman Value Fund , 18 Jul 2023 ,CAG , ,33.72,32.84
Hillman Value Fund , 18 Jul 2023 ,BK , ,44.52,45.26
Hillman Value Fund , 18 Jul 2023 ,T , ,15.95,14.35
Hillman Value Fund , 18 Jul 2023 ,CVS , ,69.12,76.57
Mairs & Power Growth Fund , 17 Jul 2023 ,MSFT ,Reduce 5.23%,340.54,327.89
Mairs & Power Growth Fund , 17 Jul 2023 ,AMZN ,Reduce 1.91%,130.36,128.45
Mairs & Power Growth Fund , 17 Jul 2023 ,UNH ,Add 1.78%,480.64,505.32
Mairs & Power Growth Fund , 17 Jul 2023 ,NVDA ,Reduce 23.65%,423.02,442.90
Mairs & Power Growth Fund , 17 Jul 2023 ,GOOG ,Reduce 18.18%,120.97,128.72
Mairs & Power Growth Fund , 17 Jul 2023 ,GGG , ,86.35,78.49
Mairs & Power Growth Fund , 17 Jul 2023 ,JPM ,Add 36.49%,145.44,155.54
Mairs & Power Growth Fund , 17 Jul 2023 ,TTC ,Add 1.29%,101.65,104.08
Mairs & Power Growth Fund , 17 Jul 2023 ,ECL ,Reduce 16.60%,186.69,184.87
Mairs & Power Growth Fund , 17 Jul 2023 ,LFUS , ,291.31,265.11
Mairs & Power Growth Fund , 17 Jul 2023 ,MDT , ,88.10,85.56
Mairs & Power Growth Fund , 17 Jul 2023 ,USB ,Add 3.54%,33.04,38.48
Mairs & Power Growth Fund , 17 Jul 2023 ,TECH , ,81.63,82.07
Mairs & Power Growth Fund , 17 Jul 2023 ,FI ,Reduce 4.07%,126.15,124.58
Mairs & Power Growth Fund , 17 Jul 2023 ,HRL ,Add 2.01%,40.22,41.38
Mairs & Power Growth Fund , 17 Jul 2023 ,LNT ,Add 181.84%,52.48,53.29
Mairs & Power Growth Fund , 17 Jul 2023 ,FAST ,Add 3.47%,58.99,57.90
Mairs & Power Growth Fund , 17 Jul 2023 ,JNJ , ,165.52,169.93
Mairs & Power Growth Fund , 17 Jul 2023 ,SHW , ,265.52,277.58
Mairs & Power Growth Fund , 17 Jul 2023 ,NVT ,Add 2.55%,51.67,56.26
Mairs & Power Growth Fund , 17 Jul 2023 ,QCOM , ,119.04,129.47
Mairs & Power Growth Fund , 17 Jul 2023 ,ROK ,Add 10.07%,329.45,305.00
Mairs & Power Growth Fund , 17 Jul 2023 ,MSI ,Reduce 6.05%,293.28,288.00
Mairs & Power Growth Fund , 17 Jul 2023 ,FUL , ,71.51,72.87
Mairs & Power Growth Fund , 17 Jul 2023 ,RHHBY ,Reduce 6.14%,38.20,38.30
Mairs & Power Growth Fund , 17 Jul 2023 ,ENTG , ,110.82,103.54
Mairs & Power Growth Fund , 17 Jul 2023 ,LLY ,Reduce 19.00%,468.98,454.68
Mairs & Power Growth Fund , 17 Jul 2023 ,DCI ,Reduce 5.58%,62.51,63.18
Mairs & Power Growth Fund , 17 Jul 2023 ,TNC ,Reduce 3.96%,81.11,80.27
Mairs & Power Growth Fund , 17 Jul 2023 ,V , ,237.48,237.92
Mairs & Power Growth Fund , 17 Jul 2023 ,WFC , ,42.68,45.12
Mairs & Power Growth Fund , 17 Jul 2023 ,SYY , ,74.20,75.63
Mairs & Power Growth Fund , 17 Jul 2023 ,SCHW , ,56.68,65.52
Mairs & Power Growth Fund , 17 Jul 2023 ,WK ,Reduce 6.05%,101.66,101.97
Mairs & Power Growth Fund , 17 Jul 2023 ,HON , ,207.50,192.97
Mairs & Power Growth Fund , 17 Jul 2023 ,PFG , ,75.84,78.45
Mairs & Power Growth Fund , 17 Jul 2023 ,ABT , ,109.02,108.62
Mairs & Power Growth Fund , 17 Jul 2023 ,PII , ,120.93,133.44
Mairs & Power Growth Fund , 17 Jul 2023 ,CRM ,Reduce 49.56%,211.26,220.54
Mairs & Power Growth Fund , 17 Jul 2023 ,CHRW , ,94.35,97.37
Mairs & Power Growth Fund , 17 Jul 2023 ,CTLT ,Reduce 30.70%,43.36,46.60
Mairs & Power Growth Fund , 17 Jul 2023 ,DGII , ,39.39,41.82
Mairs & Power Growth Fund , 17 Jul 2023 ,NTRS ,Reduce 11.57%,74.14,80.19
Mairs & Power Growth Fund , 17 Jul 2023 ,GNRC ,Reduce 46.36%,149.14,115.93
Mairs & Power Growth Fund , 17 Jul 2023 ,TGT , ,131.90,133.66
Mairs & Power Growth Fund , 17 Jul 2023 ,THRM , ,56.51,64.30
Mairs & Power Growth Fund , 17 Jul 2023 ,JAMF ,Reduce 62.96%,19.52,20.45
Richard Pzena - Hancock Classic Value , 17 Jul 2023 ,DOW , ,53.26,54.69
Richard Pzena - Hancock Classic Value , 17 Jul 2023 ,LEA , ,143.55,152.10
Richard Pzena - Hancock Classic Value , 17 Jul 2023 ,WFC , ,42.68,45.12
Richard Pzena - Hancock Classic Value , 17 Jul 2023 ,C , ,46.04,46.37
Richard Pzena - Hancock Classic Value , 17 Jul 2023 ,COF , ,109.37,113.35
Richard Pzena - Hancock Classic Value , 17 Jul 2023 ,FMS ,Reduce 12.50%,23.93,25.26
Richard Pzena - Hancock Classic Value , 17 Jul 2023 ,CTSH , ,65.28,65.48
Richard Pzena - Hancock Classic Value , 17 Jul 2023 ,SSNC , ,60.60,56.67
Richard Pzena - Hancock Classic Value , 17 Jul 2023 ,GIL , ,32.24,30.68
Richard Pzena - Hancock Classic Value , 17 Jul 2023 ,WAB , ,109.67,117.47
Richard Pzena - Hancock Classic Value , 17 Jul 2023 ,MGA ,Add 176.73%,56.44,62.94
Richard Pzena - Hancock Classic Value , 17 Jul 2023 ,EIX ,Reduce 18.36%,69.45,71.58
Richard Pzena - Hancock Classic Value , 17 Jul 2023 ,BAC ,Add 18.67%,28.69,31.19
Richard Pzena - Hancock Classic Value , 17 Jul 2023 ,EQH , ,27.16,28.49
Richard Pzena - Hancock Classic Value , 17 Jul 2023 ,JPM , ,145.44,155.54
