date,portfolio_date,manager,stock,ticker,portfolio_percent,shares,recent_activity,reported_price,current_price,value,market_cap,sector,industry,52_week_high,52_week_low,pe_ratio,dividend_yield
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Intuit Inc.,INTU,7.55,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Amazon.com Inc.,AMZN,7.26,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Microsoft Corp.,MSFT,6.45,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Starbucks Corp.,SBUX,5.68,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Taiwan Semiconductor S.A.,TSM,5.62,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,LPL Financial Holdings Inc.,LPLA,5.06,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Capital One Financial,COF,4.99,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,KKR & Co. L.P.,KKR,4.82,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Vistra Corp.,VST,4.74,0,,,,,0,Utilities,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Flutter Entertainment Plc,FLUT,4.31,0,,,,,0,Consumer Cyclical,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Carvana Co.,CVNA,4.24,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Philip Morris Intl.,PM,4.18,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Salesforce.com,CRM,4.07,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Eli Lilly & Co.,LLY,3.99,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Applovin Corp.,APP,3.7,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Toll Brothers,TOL,3.52,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,ASML Holding NV,ASML,3.38,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Cadence Design Systems,CDNS,2.71,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Ares Management LP,ARES,2.06,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Talen Energy Corp,TLN,1.91,0,,,,,0,Utilities,Unknown,0,0,0,0
2025-06-24,2025-03-31,Stephen Mandel - Lone Pine Capital,Wingstop Inc.,WING,0.89,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Meta Platforms Inc.,META,5.05,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Analog Devices,ADI,4.85,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Alphabet Inc.,GOOGL,4.79,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Holcim Ltd.,HCMLF,4.74,0,,,,,0,Industrial Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Citigroup Inc.,C,4.6,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Comcast Corp.,CMCSA,4.57,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,TE Connectivity plc,TEL,4.3,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Heineken Holding NV,HKHHF,3.56,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,International Flavors & Fragrances Inc.,IFF,3.52,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Aon Plc,AON,3.44,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Amazon.com Inc.,AMZN,3.05,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Safran SA,SAFRY,3.05,0,,,,,0,Industrial Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Alphabet Inc. CL C,GOOG,2.64,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Charter Communications,CHTR,2.53,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Prosus NV,PROSF,2.34,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,LPL Financial Holdings Inc.,LPLA,2.33,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,JDE Peets NV,JDEPY,2.25,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Ferguson Enterprises Inc.,FERG,2.21,0,,,,,0,Industrial Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Wells Fargo,WFC,2.15,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Jefferies Financial Group Inc.,JEF,2.13,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,CarMax Inc.,KMX,2.07,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Nintendo Co. Ltd,NTDOF,1.8,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Compagnie Financiere Richemont Switz ADR,CFRUY,1.62,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Glencore Plc,GLNCY,1.6,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,NXP Semiconductors NV,NXPI,1.6,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Eurofins Scientific SE,ERFSF,1.53,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Vail Resorts Inc.,MTN,1.44,0,,,,,0,Consumer Cyclical,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Kinder Morgan,KMI,1.43,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Pernod-Ricard SA,PDRDY,1.38,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Marriott Int'l.,MAR,1.2,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Douglas Emmett Inc.,DEI,1.15,0,,,,,0,Real Estate,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,LG Corp.,003550.KS,1.13,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,ICON plc,ICLR,1.05,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Bio-Rad Laboratories Inc.,BIO,1.01,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Uber Technologies Inc.,UBER,1.0,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Samsung C&T Corp.,028260.KS,0.97,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,NEXON Co. Ltd.,NEXOF,0.94,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Vornado Realty Trust,VNO,0.94,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Howmet Aerospace Inc.,HWM,0.9,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,WABTEC Corp.,WAB,0.89,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,NCR Atleos Corp.,NATL,0.85,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Gulfport Energy Corp.,GPOR,0.84,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,ORION Corp.,271560.KS,0.68,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Dell Technologies Inc.,DELL,0.67,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,McDermott International Inc.,MCDIF,0.65,0,,,,,0,Industrial Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Fortune Brands Innovations Inc.,FBIN,0.55,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,NCR Voyix Corp.,VYX,0.47,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,EchoStar Corp.,SATS,0.42,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Broadcom Inc.,AVGO,0.37,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Swire Pacific Ltd,0019.HK,0.32,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,Delivery Hero SE,DLVHF,0.23,0,,,,,0,Consumer Cyclical,Unknown,0,0,0,0
2025-06-24,2025-03-31,Steven Romick - FPA Crescent Fund,PG&E Corp.,PCG,0.22,0,,,,,0,Utilities,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Meta Platforms Inc.,META,10.19,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Microsoft Corp.,MSFT,9.17,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Stryker Corp.,SYK,8.59,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Philip Morris Intl.,PM,7.81,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Visa Inc.,V,6.6,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Automatic Data Processing Inc.,ADP,6.28,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Waters Corp.,WAT,6.06,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,IDEXX Laboratories,IDXX,5.06,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Alphabet Inc.,GOOGL,4.82,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Marriott Int'l.,MAR,4.61,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Fortinet Inc.,FTNT,3.73,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Procter & Gamble,PG,3.58,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Church & Dwight,CHD,3.43,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Mettler-Toledo International Inc.,MTD,3.18,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Otis Worldwide Corp.,OTIS,2.76,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Texas Instruments,TXN,2.23,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Zoetis Inc.,ZTS,1.91,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,NIKE Inc.,NKE,1.77,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Brown-Forman Corp.,BF.B,1.49,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Verisign Inc.,VRSN,0.66,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Intuit Inc.,INTU,0.51,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Verisk Analytics Inc.,VRSK,0.45,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Choice Hotels Int. Inc.,CHH,0.44,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Graco Inc.,GGG,0.43,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,MSCI Inc.,MSCI,0.43,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Clorox Co.,CLX,0.41,0,,,,,0,Consumer Staples,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Paycom Software Inc.,PAYC,0.41,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Qualys Inc.,QLYS,0.41,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Rollins Inc.,ROL,0.39,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Oddity Tech Ltd Cl A,ODD,0.32,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Doximity Inc.,DOCS,0.31,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Exponent Inc.,EXPO,0.31,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Sabre Corp.,SABR,0.27,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Equifax Inc.,EFX,0.26,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Catalyst Pharmaceuticals Inc.,CPRX,0.24,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Home Depot,HD,0.19,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Medpace Holdings Inc.,MEDP,0.18,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Terry Smith - Fundsmith,Mastercard Inc.,MA,0.12,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Tidewater Inc.,TDW,6.86,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Deutsche Bank AG,DB,6.84,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Warrior Met Coal Inc.,HCC,5.87,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Valaris plc,VAL,4.49,0,,,,,0,Energy,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Five Point Holdings LLC,FPH,4.42,0,,,,,0,Real Estate,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,CBRE Group,CBRE,4.33,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Brookfield Corp.,BN,3.98,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Comerica Inc.,CMA,3.59,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Lennar Corp. CL B,LEN.B,3.23,0,,,,,0,Industrial Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,U Haul Holding Co Non Voting,UHAL.B,2.97,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Prologis Inc.,PLD,2.9,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Old Republic International,ORI,2.65,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,ProAssurance Corp.,PRA,2.64,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Jones Lang Lasalle Inc.,JLL,2.58,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Sun Communities Inc.,SUI,2.34,0,,,,,0,Real Estate,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,UMB Financial Corp.,UMBF,2.08,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,D.R. Horton,DHI,2.01,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Investors Title Co.,ITIC,1.88,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,MYR Group Inc.,MYRG,1.65,0,,,,,0,Industrial Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Fidelity National Financial Inc.,FNF,1.55,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,American Homes 4 Rent,AMH,1.46,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,First Industrial Realty Trust Inc.,FR,1.46,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Prosperity Bancshares Inc.,PB,1.46,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Atlanta Braves Holdings Inc. Series A,BATRA,1.45,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,FRP Holdings Inc.,FRPH,1.45,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Rayonier Inc.,RYN,1.45,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,PulteGroup Inc.,PHM,1.32,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Weyerhaeuser Co.,WY,1.3,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Brookfield Asset Management,BAM,1.28,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Supernus Pharmaceuticals,SUPN,1.24,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Collegium Pharmaceutical Inc.,COLL,1.22,0,,,,,0,Health Care,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Southside Bancshares Inc.,SBSI,1.22,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Encore Capital Group Inc.,ECPG,1.18,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,LSB Industries Inc.,LXU,1.04,0,,,,,0,Industrial Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Central Securities Corp.,CET,1.0,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,TRI Pointe Group,TPH,1.0,0,,,,,0,Industrial Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Hamilton Beach Brands Hldg Co,HBB,0.97,0,,,,,0,Consumer Cyclical,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Kaiser Aluminum Corp.,KALU,0.97,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Alamo Group Inc.,ALG,0.91,0,,,,,0,Industrial Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,UniFirst Corp.,UNF,0.81,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,ICF International Inc.,ICFI,0.8,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,SandRidge Energy Inc.,SD,0.76,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Seaboard Corp.,SEB,0.71,0,,,,,0,Consumer Goods,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Ambac Financial Group,AMBC,0.64,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,PBF Energy Inc.,PBF,0.5,0,,,,,0,Materials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,WESCO International Inc.,WCC,0.46,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,BlueLinx Holdings Inc.,BXC,0.45,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Millrose Properties,MRP,0.43,0,,,,,0,Real Estate,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,OceanFirst Financial Corp.,OCFC,0.4,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,ELME Communities,ELME,0.32,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,CTO Realty Growth Inc.,CTO,0.24,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Whitestone REIT,WSR,0.23,0,,,,,0,Real Estate,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Inventrust Properties Corp,IVT,0.22,0,,,,,0,Super Investor Stats:,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Atlanta Braves Holdings Inc. Series C,BATRK,0.21,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,PotlatchDeltic Corp.,PCH,0.18,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,RMR Group Inc.,RMR,0.12,0,,,,,0,Real Estate,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Corp Inmobiliaria Vesta ADR,VTMX,0.11,0,,,,,0,Real Estate,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Stewart Information Services,STC,0.07,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Green Brick Partners,GRBK,0.06,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,Equity Commonwealth,EQC-OLD,0.02,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Third Avenue Management,U-Haul Holding Co.,UHAL,0.02,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Thomas Gayner - Markel Group,Berkshire Hathaway CL A,BRK.A,7.9,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Thomas Gayner - Markel Group,Berkshire Hathaway CL B,BRK.B,7.25,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Thomas Gayner - Markel Group,Brookfield Corp.,BN,4.06,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Thomas Gayner - Markel Group,Alphabet Inc. CL C,GOOG,3.81,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Thomas Gayner - Markel Group,Deere & Co.,DE,3.66,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Thomas Gayner - Markel Group,Amazon.com Inc.,AMZN,3.43,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Thomas Gayner - Markel Group,Visa Inc.,V,3.11,0,,,,,0,Services,Unknown,0,0,0,0
2025-06-24,2025-03-31,Thomas Gayner - Markel Group,Home Depot,HD,2.99,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Thomas Gayner - Markel Group,Watsco Inc.,WSO,2.67,0,,,,,0,Industrials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Thomas Gayner - Markel Group,Apple Inc.,AAPL,2.42,0,,,,,0,Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Thomas Gayner - Markel Group,Analog Devices,ADI,2.09,0,,,,,0,Information Technology,Unknown,0,0,0,0
2025-06-24,2025-03-31,Thomas Gayner - Markel Group,Progressive Corp.,PGR,1.89,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Thomas Gayner - Markel Group,BlackRock Inc.,BLK,1.85,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Thomas Gayner - Markel Group,Walt Disney Co.,DIS,1.78,0,,,,,0,Consumer Discretionary,Unknown,0,0,0,0
2025-06-24,2025-03-31,Thomas Gayner - Markel Group,Goldman Sachs Group,GS,1.74,0,,,,,0,Financials,Unknown,0,0,0,0
2025-06-24,2025-03-31,Thomas Gayner - Markel Group,Microsoft Corp.,MSFT,1.74,0,,,,,0,Information Technology,Unknown,0,0,0,0
