ticker,total_activities,managers_holding,total_buy_impact,total_sell_impact,net_activity_score,avg_portfolio_impact,days_tracked,recent_activity_count,recent_net_activity,performance_category,period_start,period_end,top_3_managers
CSC,2,1,0.0,0.0,0.0,0.755,0,2,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
ODP,15,4,0.0,0.0,0.0,1.3273333333333333,0,15,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital; Hillman Value Fund; Atlantic Investment Management
SPLS,10,4,0.0,0.0,0.0,2.791,0,10,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management; Hancock Classic Value; Hillman Value Fund
PAY,2,1,0.0,0.0,0.0,0.775,0,2,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
IM,8,1,0.0,0.0,0.0,4.0600000000000005,0,8,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
RHI,4,2,0.0,0.0,0.0,1.575,0,4,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management; Sound Shore
SPR,11,2,0.0,0.0,0.0,0.959090909090909,0,11,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital; Atlantic Investment Management
CTB,5,2,0.0,0.0,0.0,1.566,0,5,0.0,Neutral,2025-07-07,2025-07-07,Third Avenue Management; Atlantic Investment Management
HPE,20,5,0.0,0.0,0.0,1.0445,0,20,0.0,Neutral,2025-07-07,2025-07-07,Torray Funds; Greenlight Capital; Hancock Classic Value
ITT,2,1,0.0,0.0,0.0,0.64,0,2,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
KLXI,3,2,0.0,0.0,0.0,0.91,0,3,0.0,Neutral,2025-07-07,2025-07-07,Baupost Group; Atlantic Investment Management
SPXC,2,1,0.0,0.0,0.0,0.82,0,2,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
KEX,2,1,0.0,0.0,0.0,0.57,0,2,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
NSC,10,5,0.0,0.0,0.0,1.6440000000000001,0,10,0.0,Neutral,2025-07-07,2025-07-07,TCI Fund Management; Hillman Value Fund; Dodge & Cox
HII,9,2,0.0,0.0,0.0,1.2866666666666664,0,9,0.0,Neutral,2025-07-07,2025-07-07,Sound Shore; Atlantic Investment Management
ACM,5,2,0.0,0.0,0.0,1.036,0,5,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management; Greenhaven Associates
OIS,12,1,0.0,0.0,0.0,3.309166666666666,0,12,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
BGC-OLD,5,1,0.0,0.0,0.0,0.9480000000000001,0,5,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
NVRI,2,1,0.0,0.0,0.0,1.095,0,2,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
CYTT-OLD,3,1,0.0,0.0,0.0,0.89,0,3,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
CAM,6,1,0.0,0.0,0.0,3.895000000000001,0,6,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
TAM,2,1,0.0,0.0,0.0,1.03,0,2,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
XLS,2,1,0.0,0.0,0.0,1.15,0,2,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
RRD-OLD,2,1,0.0,0.0,0.0,0.935,0,2,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
AGCO,21,3,0.0,0.0,0.0,1.3376190476190477,0,21,0.0,Neutral,2025-07-07,2025-07-07,FPA Queens Road Small Cap Value Fund; Davis Advisors; Atlantic Investment Management
CW,5,1,0.0,0.0,0.0,0.6940000000000001,0,5,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
AXLL,2,1,0.0,0.0,0.0,0.725,0,2,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
ROC-OLD2,7,1,0.0,0.0,0.0,6.0200000000000005,0,7,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
MRC,5,3,0.0,0.0,0.0,1.4460000000000002,0,5,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital; Tweedy Browne Value Fund; Atlantic Investment Management
DRC,4,2,0.0,0.0,0.0,1.7125,0,4,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital; Atlantic Investment Management
ENR,5,1,0.0,0.0,0.0,5.096,0,5,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management
TW-OLD,4,2,0.0,0.0,0.0,0.9500000000000001,0,4,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital; Atlantic Investment Management
JOY,10,3,0.0,0.0,0.0,3.0550000000000006,0,10,0.0,Neutral,2025-07-07,2025-07-07,Atlantic Investment Management; Hillman Value Fund; Tweedy Browne Value Fund
SEE,4,2,0.0,0.0,0.0,1.2325,0,4,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund; Atlantic Investment Management
MTW,5,2,0.0,0.0,0.0,2.9799999999999995,0,5,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management; Atlantic Investment Management
JOE,27,1,0.0,0.0,0.0,1.7896296296296297,0,27,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
OZK,4,2,0.0,0.0,0.0,1.04,0,4,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital; Giverny Capital
CMC,9,1,0.0,0.0,0.0,1.6888888888888889,0,9,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
ORI,7,2,0.0,0.0,0.0,1.0714285714285714,0,7,0.0,Neutral,2025-07-07,2025-07-07,Third Avenue Management; Fairholme Capital
ENB,2,1,0.0,0.0,0.0,0.7050000000000001,0,2,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
CINF,2,1,0.0,0.0,0.0,0.68,0,2,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
SPG,7,2,0.0,0.0,0.0,1.5014285714285713,0,7,0.0,Neutral,2025-07-07,2025-07-07,Hillman Value Fund; Fairholme Capital
VSTO-OLD,9,2,0.0,0.0,0.0,3.2,0,9,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital; FPA Queens Road Small Cap Value Fund
SHLDQ-OLD,31,5,0.0,0.0,0.0,3.738709677419355,0,31,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital; Pershing Square Capital Management; Pabrai Investments
SRG,20,3,0.0,0.0,0.0,6.564000000000002,0,20,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital; Aquamarine Capital; Pabrai Investments
LE,9,2,0.0,0.0,0.0,1.7944444444444443,0,9,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital; Chou Associates
SRSC,6,2,0.0,0.0,0.0,1.4633333333333336,0,6,0.0,Neutral,2025-07-07,2025-07-07,Chou Associates; Fairholme Capital
WPG,2,1,0.0,0.0,0.0,0.9949999999999999,0,2,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
AIG.WS,6,1,0.0,0.0,0.0,7.62,0,6,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
BAC.WS.A,8,3,0.0,0.0,0.0,1.93,0,8,0.0,Neutral,2025-07-07,2025-07-07,Chou Associates; Fairholme Capital; Aquamarine Capital
JEF,17,5,0.0,0.0,0.0,1.8447058823529412,0,17,0.0,Neutral,2025-07-07,2025-07-07,Pabrai Investments; FPA Crescent Fund; Fairholme Capital
SHLDQ.WS,1,1,0.0,0.0,0.0,3.4,0,1,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
IPMLF,2,1,0.0,0.0,0.0,0.8150000000000001,0,2,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
FMCC,3,2,0.0,0.0,0.0,1.5066666666666666,0,3,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund; Fairholme Capital
FNMA,2,1,0.0,0.0,0.0,0.895,0,2,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
MBI,11,4,0.0,0.0,0.0,2.359090909090909,0,11,0.0,Neutral,2025-07-07,2025-07-07,Chou Associates; Kahn Brothers Group; Tweedy Browne Value Fund
AAIGF,3,1,0.0,0.0,0.0,8.256666666666666,0,3,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
CHPXF,3,1,0.0,0.0,0.0,3.473333333333334,0,3,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
JZEOF,1,1,0.0,0.0,0.0,0.73,0,1,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
RF,8,2,0.0,0.0,0.0,2.11,0,8,0.0,Neutral,2025-07-07,2025-07-07,Hancock Classic Value; Fairholme Capital
JEF-OLD,4,1,0.0,0.0,0.0,0.805,0,4,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
RRR-OLD,2,1,0.0,0.0,0.0,0.8200000000000001,0,2,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
GGP,11,2,0.0,0.0,0.0,6.166363636363636,0,11,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management; Fairholme Capital
WCG,2,1,0.0,0.0,0.0,2.02,0,2,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
ACF,4,1,0.0,0.0,0.0,2.86,0,4,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
ESVIF,2,1,0.0,0.0,0.0,1.25,0,2,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
FSUMF,2,1,0.0,0.0,0.0,1.5,0,2,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
BNI,8,4,0.0,0.0,0.0,2.6187500000000004,0,8,0.0,Neutral,2025-07-07,2025-07-07,Berkshire Hathaway; Weitz Large Cap Equity Fund; Tweedy Browne Value Fund
NOC,4,2,0.0,0.0,0.0,3.0949999999999998,0,4,0.0,Neutral,2025-07-07,2025-07-07,Yacktman Asset Management; Fairholme Capital
MWA.B,2,1,0.0,0.0,0.0,2.275,0,2,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
SATS,9,2,0.0,0.0,0.0,1.27,0,9,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital; Greenlight Capital
MYL-OLD,13,4,0.0,0.0,0.0,2.303846153846154,0,13,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital; Hancock Classic Value; FPA Crescent Fund
OBE,2,1,0.0,0.0,0.0,2.125,0,2,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
SE-OLD,3,1,0.0,0.0,0.0,1.1533333333333333,0,3,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
USMO,1,1,0.0,0.0,0.0,0.74,0,1,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
MMC,13,5,0.0,0.0,0.0,0.9792307692307691,0,13,0.0,Neutral,2025-07-07,2025-07-07,AKO Capital; Sound Shore; Viking Global Investors
PD-OLD,1,1,0.0,0.0,0.0,3.82,0,1,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
CLMT,1,1,0.0,0.0,0.0,0.66,0,1,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital
DUK,3,2,0.0,0.0,0.0,1.18,0,3,0.0,Neutral,2025-07-07,2025-07-07,Fairholme Capital; Matrix Asset Advisors
SEG,1,1,0.0,0.0,0.0,0.65,0,1,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management
HHH,13,3,0.0,0.0,0.0,2.6407692307692305,0,13,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management; Egerton Capital; Third Avenue Management
QSR,15,3,0.0,0.0,0.0,3.6333333333333333,0,15,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management; Baupost Group; Davis Advisors
ADP,20,6,0.0,0.0,0.0,4.699,0,20,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management; Fundsmith; Markel Group
ZTS,27,6,0.0,0.0,0.0,2.471851851851852,0,27,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management; AKO Capital; Jensen Investment Management
ACT-OLD,5,2,0.0,0.0,0.0,2.94,0,5,0.0,Neutral,2025-07-07,2025-07-07,Chou Associates; Pershing Square Capital Management
BKW-OLD,2,1,0.0,0.0,0.0,7.405,0,2,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management
BEAM,2,1,0.0,0.0,0.0,12.665,0,2,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management
AIV,3,1,0.0,0.0,0.0,1.9433333333333334,0,3,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management
JCP,6,2,0.0,0.0,0.0,5.3500000000000005,0,6,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management; Abrams Capital Management
FDO,5,1,0.0,0.0,0.0,3.6979999999999995,0,5,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management
FO,5,1,0.0,0.0,0.0,8.260000000000002,0,5,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management
LNY,2,1,0.0,0.0,0.0,1.345,0,2,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management
EMC,13,3,0.0,0.0,0.0,9.263846153846153,0,13,0.0,Neutral,2025-07-07,2025-07-07,Hillman Value Fund; Pershing Square Capital Management; Baupost Group
DPS,4,1,0.0,0.0,0.0,7.6,0,4,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management
WB-OLD,2,1,0.0,0.0,0.0,8.93,0,2,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management
LDG,2,1,0.0,0.0,0.0,6.185,0,2,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management
BKS,10,3,0.0,0.0,0.0,2.071,0,10,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management; Pershing Square Capital Management; FPA Queens Road Small Cap Value Fund
BGP,1,1,0.0,0.0,0.0,2.95,0,1,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management
CEN-OLD,1,1,0.0,0.0,0.0,25.18,0,1,0.0,Neutral,2025-07-07,2025-07-07,Pershing Square Capital Management
LLYVA,5,2,0.0,0.0,0.0,0.9940000000000001,0,5,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital; Baupost Group
LLYVK,8,3,0.0,0.0,0.0,1.20625,0,8,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital; Baupost Group; Weitz Large Cap Equity Fund
RKT,3,3,0.0,0.0,0.0,1.42,0,3,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital; Patient Capital Management; Miller Value Partners
RBLX,8,2,0.0,0.0,0.0,2.99625,0,8,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital; Tiger Global Management
NYT,16,2,0.0,0.0,0.0,2.0825,0,16,0.0,Neutral,2025-07-07,2025-07-07,Kahn Brothers Group; ValueAct Capital
NSIT,5,1,0.0,0.0,0.0,1.388,0,5,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
ALRM,2,1,0.0,0.0,0.0,0.8,0,2,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
LKQ,9,2,0.0,0.0,0.0,3.278888888888889,0,9,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital; Akre Capital Management
BLD,7,1,0.0,0.0,0.0,1.512857142857143,0,7,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
LITE,2,1,0.0,0.0,0.0,0.925,0,2,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
CDW,15,4,0.0,0.0,0.0,2.2466666666666666,0,15,0.0,Neutral,2025-07-07,2025-07-07,Makaira Partners; ValueAct Capital; Wedgewood Partners
AOS,2,1,0.0,0.0,0.0,1.345,0,2,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
NKLAQ,2,1,0.0,0.0,0.0,9.03,0,2,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
EVVAQ-OLD,2,1,0.0,0.0,0.0,1.47,0,2,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
STRA,1,1,0.0,0.0,0.0,1.04,0,1,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
VRRM,2,1,0.0,0.0,0.0,0.71,0,2,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
TSG,3,2,0.0,0.0,0.0,2.5933333333333333,0,3,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital; Greenlight Capital
OUT,2,1,0.0,0.0,0.0,0.625,0,2,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
ACA,4,1,0.0,0.0,0.0,1.1524999999999999,0,4,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
PSN,2,1,0.0,0.0,0.0,0.625,0,2,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
AWI,8,3,0.0,0.0,0.0,1.54875,0,8,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital; Cantillon Capital Management; Yacktman Asset Management
FOX,23,5,0.0,0.0,0.0,2.9021739130434776,0,23,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital; Baupost Group; TCI Fund Management
BKR,21,4,0.0,0.0,0.0,2.1895238095238096,0,21,0.0,Neutral,2025-07-07,2025-07-07,Hancock Classic Value; Sound Shore; Dodge & Cox
BIVV,4,1,0.0,0.0,0.0,2.1725,0,4,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
NTCT,1,1,0.0,0.0,0.0,0.54,0,1,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
AFIIQ,1,1,0.0,0.0,0.0,0.71,0,1,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
AGU,5,1,0.0,0.0,0.0,2.964,0,5,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
COL,6,1,0.0,0.0,0.0,1.5383333333333333,0,6,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
FOXA,33,7,0.0,0.0,0.0,3.965757575757576,0,33,0.0,Neutral,2025-07-07,2025-07-07,Egerton Capital; Baupost Group; TCI Fund Management
MCRS,3,1,0.0,0.0,0.0,1.9100000000000001,0,3,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
BCR,4,1,0.0,0.0,0.0,1.6875,0,4,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
GDI-OLD,4,1,0.0,0.0,0.0,1.0175,0,4,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
ALB,2,1,0.0,0.0,0.0,0.68,0,2,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
MCO,79,11,0.0,0.0,0.0,2.0822784810126587,0,79,0.0,Neutral,2025-07-07,2025-07-07,Triple Frond Partners; Valley Forge Capital Management; ValueAct Capital
VRSN,12,4,0.0,0.0,0.0,2.0091666666666668,0,12,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital; Cantillon Capital Management; Triple Frond Partners
MOT,4,2,0.0,0.0,0.0,6.805000000000001,0,4,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital; Hillman Value Fund
SLE-OLD,1,1,0.0,0.0,0.0,6.65,0,1,0.0,Neutral,2025-07-07,2025-07-07,ValueAct Capital
FICO,35,4,0.0,0.0,0.0,1.7137142857142857,0,35,0.0,Neutral,2025-07-07,2025-07-07,Lindsell Train; AKO Capital; Valley Forge Capital Management
AZPN-OLD,7,1,0.0,0.0,0.0,1.7857142857142858,0,7,0.0,Neutral,2025-07-07,2025-07-07,Valley Forge Capital Management
HGV,10,2,0.0,0.0,0.0,3.4859999999999998,0,10,0.0,Neutral,2025-07-07,2025-07-07,CAS Investment Partners; Greenlight Capital
WRLD,11,1,0.0,0.0,0.0,1.9309090909090907,0,11,0.0,Neutral,2025-07-07,2025-07-07,CAS Investment Partners
CDLX,17,2,0.0,0.0,0.0,3.4241176470588233,0,17,0.0,Neutral,2025-07-07,2025-07-07,CAS Investment Partners; Oakcliff Capital
PRTYQ-OLD,4,1,0.0,0.0,0.0,2.1975,0,4,0.0,Neutral,2025-07-07,2025-07-07,CAS Investment Partners
HOME,4,1,0.0,0.0,0.0,9.19,0,4,0.0,Neutral,2025-07-07,2025-07-07,CAS Investment Partners
BFYT-OLD,1,1,0.0,0.0,0.0,10.3,0,1,0.0,Neutral,2025-07-07,2025-07-07,CAS Investment Partners
FOGO-OLD,1,1,0.0,0.0,0.0,7.38,0,1,0.0,Neutral,2025-07-07,2025-07-07,CAS Investment Partners
LSXMK,19,4,0.0,0.0,0.0,1.6757894736842105,0,19,0.0,Neutral,2025-07-07,2025-07-07,Baupost Group; Berkshire Hathaway; Chou Associates
CB,14,4,0.0,0.0,0.0,1.2571428571428573,0,14,0.0,Neutral,2025-07-07,2025-07-07,Sound Shore; Berkshire Hathaway; Viking Global Investors
ABBV,7,3,0.0,0.0,0.0,1.032857142857143,0,7,0.0,Neutral,2025-07-07,2025-07-07,Matrix Asset Advisors; Berkshire Hathaway; Causeway Capital Management
DAL,17,7,0.0,0.0,0.0,1.5711764705882354,0,17,0.0,Neutral,2025-07-07,2025-07-07,Sound Shore; Miller Value Partners; Patient Capital Management
LUV,7,4,0.0,0.0,0.0,2.858571428571428,0,7,0.0,Neutral,2025-07-07,2025-07-07,Sound Shore; Pabrai Investments; Olstein Capital Management
SIRI,2,2,0.0,0.0,0.0,4.525,0,2,0.0,Neutral,2025-07-07,2025-07-07,Chou Associates; Berkshire Hathaway
GHC,4,2,0.0,0.0,0.0,1.0425000000000002,0,4,0.0,Neutral,2025-07-07,2025-07-07,Weitz Large Cap Equity Fund; Berkshire Hathaway
DVA,9,2,0.0,0.0,0.0,1.8788888888888888,0,9,0.0,Neutral,2025-07-07,2025-07-07,Chou Associates; Berkshire Hathaway
RSG,1,1,0.0,0.0,0.0,0.69,0,1,0.0,Neutral,2025-07-07,2025-07-07,Berkshire Hathaway
DHT,3,1,0.0,0.0,0.0,0.9166666666666666,0,3,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
KD,11,1,0.0,0.0,0.0,1.518181818181818,0,11,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
PTON,17,5,0.0,0.0,0.0,1.7064705882352944,0,17,0.0,Neutral,2025-07-07,2025-07-07,Greenlea Lane Capital; Patient Capital Management; Tiger Global Management
VTRS,8,3,0.0,0.0,0.0,0.98875,0,8,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital; Miller Value Partners; Hancock Classic Value
LIVN,6,1,0.0,0.0,0.0,1.0816666666666668,0,6,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
PPA,2,1,0.0,0.0,0.0,0.85,0,2,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
XAR,2,1,0.0,0.0,0.0,0.85,0,2,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
GRBK,6,1,0.0,0.0,0.0,4.941666666666666,0,6,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
GPK,13,2,0.0,0.0,0.0,1.273846153846154,0,13,0.0,Neutral,2025-07-07,2025-07-07,FPA Queens Road Small Cap Value Fund; Greenlight Capital
NPWR,3,1,0.0,0.0,0.0,1.03,0,3,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
ROIV,3,2,0.0,0.0,0.0,1.0633333333333332,0,3,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital; Viking Global Investors
GLD,7,1,0.0,0.0,0.0,2.0,0,7,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
GPOR,5,1,0.0,0.0,0.0,0.788,0,5,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
SLV,2,1,0.0,0.0,0.0,1.7850000000000001,0,2,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
CNXC,18,4,0.0,0.0,0.0,1.1455555555555557,0,18,0.0,Neutral,2025-07-07,2025-07-07,FPA Queens Road Small Cap Value Fund; Greenlight Capital; Causeway Capital Management
BHF,7,1,0.0,0.0,0.0,4.644285714285715,0,7,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
AAWW-OLD,9,2,0.0,0.0,0.0,2.692222222222222,0,9,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital; FPA Queens Road Small Cap Value Fund
CC,14,2,0.0,0.0,0.0,1.8942857142857144,0,14,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital; Miller Value Partners
INSW,4,2,0.0,0.0,0.0,0.8574999999999999,0,4,0.0,Neutral,2025-07-07,2025-07-07,Fairfax Financial Holdings; Greenlight Capital
SONO,2,1,0.0,0.0,0.0,0.66,0,2,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
GLPG,1,1,0.0,0.0,0.0,0.62,0,1,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
DNMRQ,3,1,0.0,0.0,0.0,1.4666666666666668,0,3,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
FUBO,3,1,0.0,0.0,0.0,1.2666666666666666,0,3,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
SPY,3,2,0.0,0.0,0.0,1.14,0,3,0.0,Neutral,2025-07-07,2025-07-07,Miller Value Partners; Greenlight Capital
JOBY,3,2,0.0,0.0,0.0,0.68,0,3,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital; Baupost Group
OPAD,2,1,0.0,0.0,0.0,0.81,0,2,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
DNA,4,2,0.0,0.0,0.0,0.645,0,4,0.0,Neutral,2025-07-07,2025-07-07,Viking Global Investors; Greenlight Capital
GPRO,2,1,0.0,0.0,0.0,1.38,0,2,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
PLBY,1,1,0.0,0.0,0.0,1.0,0,1,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
NWS,1,1,0.0,0.0,0.0,0.55,0,1,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
KPLT,2,1,0.0,0.0,0.0,1.11,0,2,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
XOG,2,1,0.0,0.0,0.0,0.835,0,2,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
WPF,2,1,0.0,0.0,0.0,1.16,0,2,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
GANX,1,1,0.0,0.0,0.0,0.57,0,1,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
GDX,3,1,0.0,0.0,0.0,4.09,0,3,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
DDS,8,1,0.0,0.0,0.0,1.135,0,8,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
CLOV,2,1,0.0,0.0,0.0,0.72,0,2,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
CCR,1,1,0.0,0.0,0.0,1.51,0,1,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
INGR,2,1,0.0,0.0,0.0,1.03,0,2,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
ATUS,11,2,0.0,0.0,0.0,1.789090909090909,0,11,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital; Egerton Capital
PAYX,2,1,0.0,0.0,0.0,1.67,0,2,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
TGP,2,1,0.0,0.0,0.0,0.675,0,2,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
LNW,3,1,0.0,0.0,0.0,1.72,0,3,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
MDCO-OLD,4,1,0.0,0.0,0.0,1.4225,0,4,0.0,Neutral,2025-07-07,2025-07-07,Greenlight Capital
